,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment,interested_in_categories_12
567,4fbb0cbe-9085-11ea-af25-000d3a38a36f,124,2.0,242.45,3,1,1,31,about_to_sleep,"[COCUK, KADIN]"
568,4fe90518-b220-11e9-b5cf-000d3a38a36f,148,17.0,1765.68,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
569,4ff1c4b0-ff2c-11e9-a5e8-000d3a38a36f,124,3.0,510.29,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
570,50001284-2189-11ea-9618-000d3a38a36f,180,8.0,714.9100000000001,2,5,4,25,cant_loose,[ERKEK]
571,5054a94e-1db9-11ea-8bf2-000d3a38a36f,102,2.0,509.95000000000005,3,1,3,31,about_to_sleep,"[ERKEK, KADIN]"
572,506069d8-9f50-11e9-9897-000d3a38a36f,148,10.0,499.87,2,5,3,25,cant_loose,[ERKEK]
573,506d7a64-5bad-11ea-92cf-000d3a38a36f,108,2.0,205.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
574,5088faba-d6eb-11e9-93bc-000d3a38a36f,140,3.0,498.96000000000004,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
575,50a81a06-0185-11eb-9c30-000d3a38a36f,193,24.0,2544.18,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
576,50be644a-b146-11e9-9757-000d3a38a36f,106,2.0,160.87,3,1,1,31,about_to_sleep,[ERKEK]
577,51546b1c-a79a-11e9-a2fc-000d3a38a36f,231,15.0,2821.04,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
578,51914cf4-aacd-11e9-a2fc-000d3a38a36f,285,7.0,442.88,1,5,2,15,cant_loose,[COCUK]
579,51f5abfe-b0a4-11e9-9757-000d3a38a36f,199,9.0,1543.6799999999998,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
580,51fb994e-d6fe-11e9-93bc-000d3a38a36f,99,3.0,249.36,3,2,1,32,about_to_sleep,[ERKEK]
581,5249b58c-2bfb-11ea-91ab-000d3a38a36f,325,37.0,4041.68,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
582,5250a2d8-a925-11e9-a2fc-000d3a38a36f,183,7.0,1219.2,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
583,5258542e-a9cf-11e9-a2fc-000d3a38a36f,148,10.0,743.39,2,5,4,25,cant_loose,[AKTIFCOCUK]
584,52c42222-502c-11ea-99ba-000d3a38a36f,7,2.0,375.31,5,1,2,51,new_customers,[ERKEK]
585,52da40aa-41e2-11ea-96d9-000d3a38a36f,120,3.0,269.98,3,2,1,32,about_to_sleep,[ERKEK]
586,5312c8be-b03b-11e9-9757-000d3a38a36f,138,2.0,384.97,3,1,2,31,about_to_sleep,[ERKEK]
587,531920b8-2a44-11eb-b280-000d3a38a36f,3,2.0,520.72,5,1,3,51,new_customers,[AKTIFCOCUK]
588,53206d4c-190f-11ea-9213-000d3a38a36f,232,38.0,5576.469999999999,2,5,5,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
589,534a048e-ae4a-11e9-a2fc-000d3a38a36f,131,3.0,542.8199999999999,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
590,53618b8c-9de6-11e9-9897-000d3a38a36f,203,7.0,816.2,2,5,4,25,cant_loose,[COCUK]
591,536d7fb2-aac7-11e9-a2fc-000d3a38a36f,327,7.0,1069.76,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
592,53b0691e-e431-11e9-ad00-000d3a38a36f,223,7.0,693.34,2,5,4,25,cant_loose,"[ERKEK, COCUK, KADIN]"
593,542af5f0-4c5c-11eb-806e-000d3a38a36f,97,2.0,209.98000000000002,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
594,5451b712-a82f-11e9-a2fc-000d3a38a36f,216,11.0,1790.77,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
595,545d08e8-ac1b-11e9-a2fc-000d3a38a36f,133,3.0,448.67,3,2,2,32,about_to_sleep,"[ERKEK, COCUK]"
596,54603ade-d634-11e9-93bc-000d3a38a36f,257,7.0,810.42,1,5,4,15,cant_loose,[ERKEK]
597,546cdcd8-8bee-11ea-8ec0-000d3a38a36f,123,2.0,300.98,3,1,1,31,about_to_sleep,[ERKEK]
598,547f1fb8-1e90-11ea-aa32-000d3a38a36f,135,3.0,386.96,3,2,2,32,about_to_sleep,[COCUK]
599,54ab4dd6-2d99-11eb-8062-000d3a299ebf,92,3.0,292.52,3,2,1,32,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
600,54b09480-b616-11ea-a78c-000d3a38a36f,32,2.0,210.45999999999998,5,1,1,51,new_customers,"[COCUK, KADIN, AKTIFSPOR]"
601,5548a57a-b25d-11ea-b736-000d3a38a36f,104,3.0,431.43,3,2,2,32,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
602,5549de46-61bc-11ea-8dd8-000d3a38a36f,122,3.0,318.92999999999995,3,2,2,32,about_to_sleep,[COCUK]
603,55592d44-9ea6-11e9-9897-000d3a38a36f,15,2.0,293.96999999999997,5,1,1,51,new_customers,[ERKEK]
604,55747b2c-9ef0-11e9-9897-000d3a38a36f,88,3.0,179.97,3,2,1,32,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
605,55956072-ae44-11e9-a2fc-000d3a38a36f,319,8.0,1451.3500000000001,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
606,55b5fe84-c821-11ea-a167-000d3a38a36f,132,2.0,230.71999999999997,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
607,561e3f5e-abb6-11e9-a2fc-000d3a38a36f,171,9.0,1169.69,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
608,56200cdc-a9ed-11e9-a2fc-000d3a38a36f,207,9.0,1157.62,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
609,56478b08-9e63-11e9-9897-000d3a38a36f,206,7.0,905.4200000000001,2,5,4,25,cant_loose,[ERKEK]
610,56b9f458-b061-11e9-9757-000d3a38a36f,152,7.0,548.93,2,5,3,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
611,56c7d6b6-2084-11ea-87bf-000d3a38a36f,274,8.0,878.34,1,5,4,15,cant_loose,[ERKEK]
612,56d3a540-d60b-11e9-93bc-000d3a38a36f,153,7.0,665.1800000000001,2,5,4,25,cant_loose,"[ERKEK, AKTIFSPOR]"
613,56ddd00a-aff6-11e9-9757-000d3a38a36f,93,2.0,273.85,3,1,1,31,about_to_sleep,[ERKEK]
614,56f76474-c4f0-11ea-98f7-000d3a38a36f,110,3.0,410.95,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
615,57005c42-9dc2-11e9-9897-000d3a38a36f,33,2.0,442.99,5,1,2,51,new_customers,[ERKEK]
616,57177730-5e8a-11eb-8dbd-000d3a38a36f,88,3.0,324.94,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
617,5726f4c0-b3dc-11ea-a71c-000d3a38a36f,119,2.0,286.96999999999997,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
618,572d4f4e-63b6-11ea-a6dc-000d3a38a36f,93,3.0,372.93,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
619,57ecf1ca-5b53-11ea-a15c-000d3a38a36f,129,3.0,633.87,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
620,57f36b44-5bc7-11ea-9e12-000d3a38a36f,118,3.0,612.49,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
621,580e741c-28ef-11ea-b87a-000d3a38a36f,129,2.0,171.98,3,1,1,31,about_to_sleep,[ERKEK]
622,5818dddc-a918-11e9-a2fc-000d3a38a36f,131,3.0,275.86,3,2,1,32,about_to_sleep,[ERKEK]
623,58973fe0-a94c-11e9-a2fc-000d3a38a36f,240,11.0,1091.83,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
624,58bdce3c-a7d7-11ea-bd63-000d3a38a36f,120,2.0,259.96999999999997,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
625,58dc6422-6156-11ea-8dd8-000d3a38a36f,238,8.0,1541.8100000000002,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
626,59213844-d7aa-11e9-93bc-000d3a38a36f,155,8.0,2323.43,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
627,59566560-6579-11eb-add3-000d3a38a36f,89,2.0,231.85,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
628,595a4efe-a910-11e9-a2fc-000d3a38a36f,187,20.0,2380.6499999999996,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
629,59767978-5bab-11ea-89e8-000d3a38a36f,100,3.0,617.92,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
630,59b17120-2d68-11ea-827e-000d3a38a36f,121,2.0,336.95,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
631,5a0b9e4e-984c-11ea-9d91-000d3a38a36f,120,2.0,479.9,3,1,3,31,about_to_sleep,"[ERKEK, KADIN]"
632,5a26f192-a85d-11e9-a2fc-000d3a38a36f,104,2.0,129.98,3,1,1,31,about_to_sleep,[ERKEK]
633,5a8ba4da-adde-11e9-a2fc-000d3a38a36f,100,3.0,392.93,3,2,2,32,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
634,5abe119c-5b97-11ea-b42d-000d3a38a36f,134,3.0,343.96,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
635,5ac5c4fa-542b-11ea-b1db-000d3a38a36f,193,7.0,1128.6399999999999,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
636,5ae04a6c-5bb7-11ea-9dc3-000d3a38a36f,145,2.0,399.94,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
637,5b010dc6-9de7-11e9-9897-000d3a38a36f,147,8.0,2774.76,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
638,5b3f7fe2-a860-11e9-a2fc-000d3a38a36f,138,2.0,169.56,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
639,5b4b0850-542f-11ea-b1db-000d3a38a36f,178,7.0,590.41,2,5,3,25,cant_loose,"[AKTIFCOCUK, KADIN]"
640,5bc3c016-a0c9-11e9-a2fc-000d3a38a36f,143,2.0,424.92999999999995,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
641,5bc87a7c-9de8-11e9-9897-000d3a38a36f,254,7.0,797.3199999999999,1,5,4,15,cant_loose,[COCUK]
642,5bfbaca4-99c2-11ea-a274-000d3a38a36f,133,3.0,525.94,3,2,3,32,about_to_sleep,[COCUK]
643,5c0ff6cc-127d-11ea-a001-000d3a38a36f,192,7.0,871.8699999999999,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
644,5c14aae6-74f7-11ea-bb48-000d3a38a36f,240,13.0,1674.68,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK]"
645,5c399384-c5c8-11ea-8698-000d3a38a36f,106,3.0,434.95,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
646,5c755ab8-2b9f-11ea-853d-000d3a38a36f,288,7.0,936.1600000000001,1,5,4,15,cant_loose,[ERKEK]
647,5ca4920e-5bd0-11ea-9ae2-000d3a38a36f,99,2.0,266.01,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
648,5ca640a6-abd9-11e9-a2fc-000d3a38a36f,346,16.0,803.87,1,5,4,15,cant_loose,[ERKEK]
649,5cb036ca-a4f8-11e9-a2fc-000d3a38a36f,187,14.0,2318.0299999999997,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
650,5cc3d87c-0a57-11eb-8ffc-000d3a38a36f,7,2.0,454.93999999999994,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN]"
651,5ccd2e68-1372-11ea-a001-000d3a38a36f,234,7.0,789.6700000000001,1,5,4,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
652,5ce88140-9ee7-11e9-9897-000d3a38a36f,96,3.0,376.94,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
653,5d4a3de2-4917-11ea-b6c0-000d3a38a36f,98,2.0,159.98,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
654,5d58c27a-1ad9-11ea-98d5-000d3a38a36f,138,2.0,279.96999999999997,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
655,5d70a902-a848-11e9-a2fc-000d3a38a36f,88,3.0,476.81,3,2,3,32,about_to_sleep,[COCUK]
656,5d771322-b032-11e9-9757-000d3a38a36f,182,15.0,2097.8399999999997,2,5,5,25,cant_loose,[ERKEK]
657,5dd318f8-ae9c-11e9-a2fc-000d3a38a36f,236,12.0,995.07,1,5,4,15,cant_loose,"[COCUK, KADIN]"
658,5df4b840-a727-11e9-a2fc-000d3a38a36f,167,22.0,1920.84,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
659,5e67cc58-a8ae-11e9-a2fc-000d3a38a36f,164,37.0,3609.88,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
660,5e744c7a-b363-11e9-a043-000d3a38a36f,118,3.0,205.47,3,2,1,32,about_to_sleep,[ERKEK]
661,5e8c37be-1ef6-11ea-81ff-000d3a38a36f,120,3.0,527.9399999999999,3,2,3,32,about_to_sleep,[ERKEK]
662,5e93e200-b120-11e9-9757-000d3a38a36f,246,10.0,1297.1599999999999,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
663,5edeb302-5b4d-11ea-8a34-000d3a38a36f,145,3.0,305.71,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
664,5ee23224-ad83-11ea-b736-000d3a38a36f,7,2.0,1262.21,5,1,5,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
665,5f1e3ac6-4f37-11ea-99ba-000d3a38a36f,121,3.0,508.94,3,2,3,32,about_to_sleep,[ERKEK]
666,5f43fe7e-ad6f-11e9-a2fc-000d3a38a36f,272,15.0,972.0,1,5,4,15,cant_loose,"[COCUK, KADIN]"
667,5f9b4750-d61f-11e9-93bc-000d3a38a36f,91,2.0,410.78,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
668,5fe1e444-a8e8-11e9-a2fc-000d3a38a36f,364,14.0,1202.74,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN]"
669,601627f6-6d8e-11eb-99c4-000d3a38a36f,109,2.0,189.09,3,1,1,31,about_to_sleep,[COCUK]
670,60544cc8-a820-11e9-a2fc-000d3a38a36f,109,3.0,480.68999999999994,3,2,3,32,about_to_sleep,[ERKEK]
671,607d9f00-b177-11e9-89fa-000d3a38a36f,14,2.0,298.95,5,1,1,51,new_customers,"[ERKEK, KADIN]"
672,607f3e8e-4a9e-11eb-806e-000d3a38a36f,101,2.0,233.46999999999997,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
673,608fe71c-b01b-11e9-9757-000d3a38a36f,163,8.0,1631.74,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
674,60b5530e-a91c-11e9-a2fc-000d3a38a36f,265,8.0,1268.82,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
675,60b6f656-9f52-11e9-9897-000d3a38a36f,112,2.0,325.78,3,1,2,31,about_to_sleep,[ERKEK]
676,60c478f4-186e-11ea-9213-000d3a38a36f,24,2.0,1192.19,5,1,5,51,new_customers,"[AKTIFCOCUK, ERKEK]"
677,611a7084-9e56-11e9-9897-000d3a38a36f,106,2.0,139.98,3,1,1,31,about_to_sleep,[ERKEK]
678,612e222c-9ddf-11e9-9897-000d3a38a36f,329,8.0,692.69,1,5,4,15,cant_loose,"[COCUK, KADIN]"
679,6140b668-abdf-11e9-a2fc-000d3a38a36f,201,7.0,725.74,2,5,4,25,cant_loose,"[ERKEK, AKTIFSPOR]"
680,61893cf2-a532-11e9-a2fc-000d3a38a36f,190,8.0,790.8399999999999,2,5,4,25,cant_loose,[COCUK]
681,61eb6024-2838-11ea-a043-000d3a38a36f,143,3.0,413.96,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
682,6201cf2a-a968-11e9-a2fc-000d3a38a36f,19,2.0,586.45,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
683,6201d566-a949-11e9-a2fc-000d3a38a36f,187,11.0,1272.65,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
684,626b0be4-d6ee-11e9-93bc-000d3a38a36f,165,8.0,889.8100000000001,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
685,62bd5080-18d8-11ea-9213-000d3a38a36f,139,3.0,272.46999999999997,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
686,6334fd50-b05b-11e9-9757-000d3a38a36f,110,3.0,331.94,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
687,633b2996-980e-11ea-9d91-000d3a38a36f,121,3.0,442.41999999999996,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
688,6364b270-ab1f-11e9-a2fc-000d3a38a36f,149,8.0,853.57,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
689,638d9cce-afef-11e9-9757-000d3a38a36f,152,7.0,946.5300000000001,2,5,4,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
690,63cb6d58-ad4a-11e9-a2fc-000d3a38a36f,367,8.0,660.38,1,5,3,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
691,63d6e2d6-a346-11e9-a2fc-000d3a38a36f,186,9.0,946.8299999999999,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
692,64354114-b3da-11ea-8745-000d3a38a36f,26,2.0,295.46,5,1,1,51,new_customers,[ERKEK]
693,6481e932-a9a5-11e9-a2fc-000d3a38a36f,156,21.0,2881.05,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
694,64d82392-e7c0-11ea-8f44-000d3a38a36f,26,2.0,290.49,5,1,1,51,new_customers,"[COCUK, KADIN]"
695,64ee0da0-ad75-11e9-a2fc-000d3a38a36f,204,8.0,1211.13,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
696,6513b3b8-5318-11ea-acd3-000d3a38a36f,136,2.0,237.01,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
697,651e4d46-22a7-11eb-99f8-000d3a38a36f,105,2.0,335.72,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
698,656a7eea-adf6-11e9-a2fc-000d3a38a36f,140,2.0,475.92,3,1,3,31,about_to_sleep,[ERKEK]
699,65781176-52f2-11ea-9ade-000d3a38a36f,25,2.0,354.2,5,1,2,51,new_customers,[AKTIFCOCUK]
700,657e1c2a-b0a3-11e9-9757-000d3a38a36f,145,2.0,312.94,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
701,658cc8e6-aef1-11e9-a2fc-000d3a38a36f,240,9.0,635.9300000000001,1,5,3,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
702,659f6860-a524-11e9-a2fc-000d3a38a36f,240,17.0,2987.0299999999997,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
703,662d2be6-a8ad-11e9-a2fc-000d3a38a36f,238,11.0,1254.8,1,5,5,15,cant_loose,[COCUK]
704,665a8bf4-abfa-11e9-a2fc-000d3a38a36f,252,9.0,1266.39,1,5,5,15,cant_loose,[ERKEK]
705,66628af8-ad1b-11e9-a2fc-000d3a38a36f,248,9.0,1385.22,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
706,667d3fe4-aa6c-11e9-a2fc-000d3a38a36f,223,11.0,1378.42,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
707,66dc3a80-9f9f-11e9-a2fc-000d3a38a36f,139,3.0,391.35,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
708,66e109ce-297f-11ea-b87a-000d3a38a36f,237,13.0,1049.61,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
709,66edb316-2774-11ea-aaaa-000d3a38a36f,141,3.0,348.59000000000003,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
710,66f99eac-a3c0-11e9-a2fc-000d3a38a36f,330,10.0,2584.73,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
711,66fa439c-1ebe-11ea-aa32-000d3a38a36f,106,3.0,492.97,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
712,6713434c-9808-11ea-9d91-000d3a38a36f,98,3.0,541.42,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
713,671cbaee-a4fa-11eb-aa3b-000d3a299ebf,240,20.0,1874.43,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
714,672705f0-d696-11e9-93bc-000d3a38a36f,147,8.0,986.02,2,5,4,25,cant_loose,"[COCUK, AKTIFSPOR]"
715,67534e86-acbf-11e9-a2fc-000d3a38a36f,227,7.0,717.66,2,5,4,25,cant_loose,[AKTIFCOCUK]
716,6754e360-ad9e-11e9-a2fc-000d3a38a36f,332,11.0,1369.19,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
717,67618afa-a544-11e9-a2fc-000d3a38a36f,214,9.0,539.91,2,5,3,25,cant_loose,[COCUK]
718,676783ee-f7ea-11e9-841e-000d3a38a36f,106,3.0,509.61,3,2,3,32,about_to_sleep,"[ERKEK, KADIN]"
719,6770946c-8f0a-11eb-8cb8-000d3a38a36f,30,2.0,154.95999999999998,5,1,1,51,new_customers,[COCUK]
720,67756d10-b14a-11e9-9757-000d3a38a36f,170,8.0,1348.58,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
721,678031d4-a739-11e9-a2fc-000d3a38a36f,201,8.0,780.02,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
722,678c1bb0-a19a-11e9-a2fc-000d3a38a36f,135,2.0,109.97,3,1,1,31,about_to_sleep,[COCUK]
723,6792a6ae-a71e-11e9-a2fc-000d3a38a36f,238,21.0,3016.6499999999996,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
724,67b1719e-6314-11ea-a6dc-000d3a38a36f,129,3.0,294.95,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
725,67b251d6-1a58-11ea-941b-000d3a38a36f,154,10.0,2262.9,2,5,5,25,cant_loose,"[COCUK, KADIN]"
726,67bfff2c-a198-11e9-a2fc-000d3a38a36f,29,2.0,244.86999999999998,5,1,1,51,new_customers,[ERKEK]
727,67fc9f46-5b37-11ea-ad99-000d3a38a36f,114,2.0,229.96999999999997,3,1,1,31,about_to_sleep,[ERKEK]
728,683e7d4e-1212-11ea-a001-000d3a38a36f,145,2.0,150.96,3,1,1,31,about_to_sleep,[ERKEK]
729,68426816-43e8-11ea-8b43-000d3a38a36f,140,2.0,399.96,3,1,2,31,about_to_sleep,[ERKEK]
730,687691ee-5451-11ea-b1db-000d3a38a36f,90,3.0,568.9200000000001,3,2,3,32,about_to_sleep,"[ERKEK, KADIN]"
731,687db174-7e8e-11ea-80af-000d3a38a36f,88,2.0,179.97,3,1,1,31,about_to_sleep,[COCUK]
732,68892622-7e4c-11ea-80af-000d3a38a36f,141,2.0,284.71,3,1,1,31,about_to_sleep,"[COCUK, KADIN]"
733,68cf9fca-2d89-11eb-8062-000d3a299ebf,118,2.0,403.71,3,1,2,31,about_to_sleep,"[COCUK, KADIN]"
734,68d101ce-9740-11ea-a9c8-000d3a38a36f,324,11.0,1021.8699999999999,1,5,5,15,cant_loose,[ERKEK]
735,68faf9fc-9d54-11e9-9897-000d3a38a36f,260,9.0,1156.7,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN]"
736,6907e53c-316d-11eb-9dc6-000d3a38a36f,106,2.0,175.95,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
737,694973cc-d623-11e9-93bc-000d3a38a36f,102,3.0,400.94,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
738,6955ef54-f8eb-11e9-b138-000d3a38a36f,123,3.0,251.47,3,2,1,32,about_to_sleep,[ERKEK]
739,698a1480-ac58-11e9-a2fc-000d3a38a36f,112,3.0,784.0600000000001,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
740,699103d2-a229-11e9-a2fc-000d3a38a36f,34,2.0,142.98,5,1,1,51,new_customers,[AKTIFCOCUK]
741,69de254e-d6d2-11e9-93bc-000d3a38a36f,106,3.0,130.47,3,2,1,32,about_to_sleep,[COCUK]
742,69fc3c42-13cb-11ea-a001-000d3a38a36f,135,3.0,237.96,3,2,1,32,about_to_sleep,[COCUK]
743,6a00807a-a1e5-11e9-a2fc-000d3a38a36f,148,8.0,813.3000000000001,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
744,6a090a8e-ab71-11e9-a2fc-000d3a38a36f,206,15.0,1515.82,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
745,6a138f62-d71e-11e9-93bc-000d3a38a36f,178,7.0,1021.26,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
746,6a2de32e-aa0c-11e9-a2fc-000d3a38a36f,188,12.0,1982.78,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
747,6a378636-9b9c-11ea-a27a-000d3a38a36f,89,3.0,374.32000000000005,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN]"
748,6a50e9aa-b141-11e9-9757-000d3a38a36f,181,13.0,4388.78,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
749,6a5bf47c-ae98-11e9-a2fc-000d3a38a36f,253,9.0,1045.31,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN]"
750,6a7a627a-af03-11e9-a2fc-000d3a38a36f,186,9.0,1458.81,2,5,5,25,cant_loose,[ERKEK]
751,6a9a7542-acd3-11e9-a2fc-000d3a38a36f,311,15.0,1906.0099999999998,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
752,6aad4162-ab9e-11e9-a2fc-000d3a38a36f,185,7.0,737.53,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK]"
753,6ad5e73e-a6ab-11eb-a6d3-000d3a299ebf,15,2.0,785.84,5,1,4,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
754,6af529f0-5b39-11ea-991c-000d3a38a36f,290,7.0,1568.63,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
755,6b272a80-dbe6-11ea-a0af-000d3a38a36f,128,3.0,404.91999999999996,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN]"
